formula,mpids,is_stable,theoretical,band_gap,formation_energy_per_atom,Value,DOI,compound_type
SrTh(PS4)2,mp-1194714,True,False,2.254699999999999,-1.391357465148808,3.02,10.1002/ejic.201403244,Chalcogenides
SrTi(PO4)2,mp-1191111,True,False,2.6126,-3.180023392301587,3.44,10.1039/b822336j,Chalcogenides
SrTiO3,mp-4651,True,True,1.848799999999999,-3.551662291666667,3.2,10.1016/j.cej.2013.03.030,Chalcogenides
SrWO4,mp-19163,True,False,4.6571,-2.7457271575,4.8,10.1016/j.matpr.2020.04.142,Chalcogenides
SrY2O4,mp-17275,False,False,3.7035,-3.698782460357143,5.04,10.1039/d0ra03094e,Double anions
SrZn2(PO4)2,mp-8810,True,False,4.1385,-2.727579975137362,4.03,10.1007/s10854-020-03552-y,Double anions
SrZrO3,mp-4387,True,False,3.6122,-3.661658828500002,5.3,10.1016/j.rinp.2018.12.080,Chalcogenides
SrZrS3,mp-558760,True,False,0.551199999999999,-2.083627634999996,1.53,10.1039/c7ee02702h,Chalcogenides
Ta2O5,mp-10390,True,False,1.2267,-3.346563131380951,4.0,10.1016/j.cej.2019.03.029,Double anions
Ta3N5,mp-27488,True,False,1.214099999999999,-1.286734426343752,2.1,10.1016/j.cej.2020.126165,Nitrides
TaO2,mp-683983,False,True,0.77,-2.751955468486111,1.0,10.1039/c8cs00283e,Double anions
Tb2O3,mp-1056,True,False,3.9006,-3.9821810734166654,0.95,10.1007/s10948-016-3898-z,Double anions
Tb4Al2O9,mp-1200490,False,False,4.0883,-3.818433524444445,4.59,10.1021/cm801887v,Double anions
Tb4GaSbS9,mp-1202576,True,False,2.0116,-1.842492822777776,2.44,10.1134/S0020168511010109,Chalcogenides
TcS2,mp-9481,True,False,1.1885,-0.7253695210416661,0.9,10.1039/c3dt51903a,Double anions
Te,mp-567313,False,True,0.5606,0.000981610000001,0.35,10.1016/j.optmat.2007.05.016,Chalcogenides
TeI,mp-569766,True,False,0.7871,-0.271386257083333,1.1,10.1021/jacs.5b03986,Halides
TeO2,mp-8377,True,False,3.0604,-1.4950600038888862,3.7,10.1016/j.rinp.2019.102315,Double anions
TeSe2,mp-1217269,True,True,0.6533000000000001,-0.010185599374999,2.392,10.1007/s40843-017-9076-5,Double anions
Th2Se5,mp-2392,True,False,0.5162,-1.7808861118303572,0.37,10.1021/ic3024277,Double anions
ThO2,mp-643,True,False,4.4187,-4.36779017333333,3.94,10.1039/c3dt32536a,Double anions
TiCl4,mp-30092,True,False,3.4576,-1.725360933333334,2.975,10.1016/j.matpr.2020.02.088,Halides
TiCoSb,mp-5967,True,False,1.043199999999999,-0.658718782222221,1.0,10.1039/c4mh00142g,Chalcogenides
TiNCl,mp-27850,True,False,0.5636999999999991,-1.772338020972223,2.5,10.1039/c2jm16225c,Halides
TiNb2O7,mp-759307,False,True,2.1357,-3.169513764833335,2.91,10.1039/c6ta11061d,Double anions
TiO2,mp-390,True,False,2.0586,-3.508055451944444,3.2,10.1016/j.cej.2006.05.011,Double anions
TiOF2,mp-1216625,False,True,2.054999999999999,-3.569921060833334,3.145,10.1039/c1cc14453g,Double anions
TiS2,mp-1216778,False,True,0.7773000000000001,-1.438716037777776,1.12,10.1039/c2cp42949g,Double anions
TiTe3O8,mp-5214,False,False,2.7479,-1.99700330111111,3.37,10.1039/c7tc05382g,Chalcogenides
Tl2BiP2S7,mp-559093,True,False,2.1415,-0.6711099979960321,1.8,10.1021/cm050102u,Double anions
Tl2Hg3S4,mp-1188364,True,False,1.579699999999999,-0.42452590824075,2.05,10.1021/ic200286t,Double anions
Tl2Hg3Se4,mp-1105692,True,False,1.035699999999999,-0.329950313194444,1.57,10.1021/ic200286t,Double anions
Tl2Hg3Te4,mp-1190100,False,False,0.9897,-0.377375630092595,0.9,10.1021/ic200286t,Double anions
Tl2O,mp-27484,True,False,0.5717000000000001,-0.8140924155555621,1.0,10.1039/c8tc06601a,Double anions
Tl2S,mp-556516,True,False,0.7668,-0.5047957537963,0.79,10.1016/S0040-6090(02)00500-X,Double anions
Tl2Te3,mp-29711,True,False,0.638899999999999,-0.444227307333335,0.68,10.1016/j.rinp.2018.05.044,Double anions
Tl2TeBr6,mp-31076,True,False,2.1632,-0.981408941481483,2.06,10.1002/1099-0682(200109),Double anions
Tl2TeI6,mp-31077,True,False,1.684399999999999,-0.641614162037035,1.5,10.1039/c9nj03660a,Double anions
Tl2TeS3,mp-17172,False,False,1.2603,-0.458696173055557,1.6,10.1016/j.jssc.2007.10.005,Double anions
Tl3AsSe3,mp-7684,True,False,0.8813999999999991,-0.5120251563616111,1.3,10.1039/C2JM33029F,Chalcogenides
Tl3PbBr5,mp-27451,False,False,3.1153,-1.191217744166665,3.2,10.1016/j.optmat.2012.12.008,Halides
Tl3PbI5,mp-23380,False,False,2.6616,-0.8586223069444461,2.4850000000000003,10.1039/c4cp00591k,Halides
Tl4CdI6,mp-570339,False,False,2.1721,-0.841666844393942,2.815,10.1016/j.matchemphys.2015.08.014,Halides
Tl4HgBr6,mp-27293,False,False,1.831999999999999,-1.049838820984852,1.8,10.1039/c3tc32481h,Halides
Tl4SnS3,mp-9622,False,False,0.8640000000000001,-0.52012197291667,0.40549999999999997,10.1016/j.jssc.2017.03.017,Chalcogenides
Tl6SeI4,mp-28517,False,False,1.6854,-0.772034905667617,1.86,10.1007/s13391-018-0033-2,Halides
TlAsS2,mp-4988,True,False,1.812399999999999,-0.510845625833333,1.3,10.1016/S0040-6090(02)00500-X,Double anions
TlBr,mp-568949,True,False,2.1678,-1.151021851666669,2.68,10.1016/j.physb.2011.02.014,Halides
TlCl,mp-571079,True,False,2.5181,-1.325821314166667,2.55,10.1016/j.physb.2011.02.014,Halides
TlGaS2,mp-4016,True,False,1.7885,-0.884232564895834,2.925,10.1007/s12648-014-0636-x,Double anions
TlGaSe2,mp-17254,True,False,1.3543999999999992,-0.6917579945312471,1.88,10.1016/j.physb.2003.09.266,Double anions
TlGaTe2,mp-3785,True,False,0.5555999999999991,-0.578234344791667,0.95,10.1039/c8tc03492c,Double anions
TlHg6S4Br5,mp-1204377,False,False,2.1407,-0.6696991627083361,3.03,10.1021/ic402023z,Halides
TlHg6Se4Br5,mp-1202157,False,False,1.988999999999999,-0.695838585794273,2.8,10.1021/ic402023z,Halides
TlI,mp-571102,True,False,2.208599999999999,-0.8661446141666691,2.815,10.1007/s13391-018-0033-2,Halides
TlInS2,mp-22566,False,False,0.6884,-0.774417320625001,2.4,10.1016/j.optmat.2006.09.008,Double anions
TlInSe2,mp-22232,True,False,0.7351000000000001,-0.6729150770312481,1.295,10.1039/c3cp50836f,Double anions
TlInTe2,mp-22791,True,False,0.540099999999999,-0.570600623333335,0.86,10.1039/c8tc03492c,Double anions
TlN3,mp-870,False,False,1.7584,0.310554844687501,3.58,10.1021/jacs.5b03986,Nitrides
TlP5,mp-27411,True,False,1.184899999999999,-0.044324999146825,2.02,10.1039/c8tc05164j,Phosphides
TlPb2Br5,mp-1208111,False,True,2.9509,-1.251198734479167,2.92,10.1016/j.optmat.2013.09.004,Double anions
TlPb2Cl5,mp-27283,False,False,3.543399999999999,-1.513737124791668,3.42,10.1016/j.optmat.2013.09.004,Double anions
TlPbI3,mp-27552,False,False,2.1427,-0.8882086816666671,1.33,10.1007/s13391-018-0033-2,Halides
TlS,mp-561066,False,False,1.0387,-0.473641382135419,1.36,10.1021/jacs.5b03986,Chalcogenides
TlSbS2,mp-28230,True,False,1.6594000000000002,-0.581591457083335,1.68,10.1007/s00339-012-7446-9,Double anions
TlSbSe2,mp-567318,True,True,0.8323,-0.388810932031248,0.82,10.1007/s10854-016-4731-y,Double anions
Tm2O3,mp-1767,True,False,3.6932,-4.090072903500003,5.76,10.1016/S1002-0721(12)60029-5,Double anions
UO3,mp-375,True,False,1.634999999999999,-3.612179313749998,4.0,10.1038/s41598-018-32903-3,Oxides
V2O3,mp-780654,False,True,0.620899999999999,-2.503826392749999,0.7,10.1016/j.tsf.2020.138063,Double anions
V2O5,mp-25279,True,False,2.161,-2.2890218171428582,2.3,10.1016/j.cej.2011.02.051,Double anions
V4O7,mp-555597,False,False,0.5857,-2.490850337272725,0.8,10.1021/jacs.5b03986,Oxides
V5O9,mp-542334,False,False,0.5147,-2.496833639107143,0.15000000000000002,10.1021/jacs.5b03986,Oxides
VO,mp-19184,False,False,0.9700999999999992,-2.09028776,0.3,10.1021/jacs.5b03986,Oxides
VO2,mp-541404,True,False,0.7584000000000001,-2.522468176666668,0.7,10.1016/j.cej.2018.01.107,Double anions
VOF2,mp-781604,False,True,1.729299999999999,-2.859710033333334,0.6,10.1039/d0cp04208k,Double anions
VPO4F,mp-1104878,True,False,1.5351,-2.703090891020409,1.62,10.1007/s10008-020-04582-6,Halides
VS4,mp-541155,True,False,0.9239,-0.9502931734999992,1.0,10.1039/c5ta03221k,Chalcogenides
WO3,mp-2383161,True,True,1.3585,-2.190860606562499,2.7,10.1016/j.cej.2010.12.007,Oxides
WS2,mp-224,True,False,1.2557,-0.882938771874999,1.8,10.1038/srep15718,Double anions
WSe2,mp-1821,True,False,1.4465,-0.603619506041667,1.565,10.1016/j.optmat.2018.11.003,Double anions
XeF2,mp-22885,True,False,2.686199999999999,-0.783393028333335,3.035,10.1039/c3nr33218g,Double anions
XeF4,mp-23185,True,False,2.8624,-0.8595150519999991,2.6,10.1039/b702109g,Halides
Y2Cl3,mp-27678,True,False,0.760699999999999,-2.092601786499999,1.14,10.1038/s41524-018-0136-1,Double anions
Y2Ge2O7,mp-769396,True,True,3.1753,-3.054602234090915,3.8,10.1039/c2cp42380d,Double anions
Y2GeO5,mp-768814,True,True,3.5881,-3.338367075000007,4.0,10.1039/c2cp42380d,Double anions
Y2O3,mp-2652,True,False,4.097300000000001,-3.953871922749999,5.55,10.1016/j.matpr.2016.11.098,Double anions
Y2Si2O7,mp-581644,True,False,4.7121,-3.671023028712122,5.89,10.1016/j.optmat.2015.08.027,Double anions
Y2SiO5,mp-3520,True,False,4.7661,-3.781171346562509,7.4,10.1016/j.optmat.2017.01.044,Double anions
Y2Ti2O7,mp-5373,False,False,2.7208,-3.74501564060606,2.75,10.1016/j.physb.2006.11.047,Double anions
Y3Al5O12,mp-3050,True,False,4.5762,-3.675374461249997,7.1,10.1016/j.optmat.2009.12.001,Double anions
Y3Fe5O12,mp-4704,False,False,1.9136,-2.52611848025,2.6,10.1038/ncomms12265,Double anions
Y3Ga5O12,mp-5444,True,False,3.5498000000000003,-2.952501735625001,0.0631,10.1039/d0cp03520c,Double anions
Y3GaS6,mp-1189598,True,False,2.0555,-2.019178933250001,2.88,10.7567/JJAPS.39S1.279,Chalcogenides
Y3Si6N11,mp-1029652,True,True,3.047499999999999,-1.5697729620625012,3.9400000000000004,10.1039/c8dt03936d,Chalcogenides
Y3TaO7,mp-11321,True,False,3.5002,-3.826173611575757,4.6,10.1039/d0ra01912g,Oxides
Y6MoO12,mp-1237135,False,True,2.1663,-3.360715905263158,3.05,10.1016/j.optmat.2016.09.026,Double anions
YAgTe2,mp-12903,True,False,0.8975000000000001,-1.125885941249998,1.36,10.1039/c8ta06470a,Double anions
YAlO3,mp-756214,False,True,4.9586000000000015,-3.685266473999999,7.26,10.1016/j.optmat.2017.02.029,Oxides
YBiO3,mp-768221,False,True,3.0748,-2.764777345,0.183,10.1038/srep01651,Oxides
YBr3,mp-754815,True,True,3.976499999999999,-2.30537281125,2.5,10.1039/c7tc03003g,Halides
YCrO3,mp-18725,True,False,2.4831,-3.191012650500001,1.86,10.1016/j.physb.2018.07.026,Oxides
YCuTe2,mp-1100868,False,True,0.6041999999999991,-1.091764340833332,0.6,10.1039/c8ta06470a,Double anions
YFeO3,mp-20783,False,False,1.5605,-2.818663723499999,2.375,10.1039/d0ra01375g,Halides
YIO,mp-753712,True,True,3.4078,-3.048536466666665,3.16,10.1039/c3nr05984g,Halides
YN,mp-6913,False,True,0.700499999999999,-1.912152606874999,1.9,10.1021/jacs.5b03986,Nitrides
YNbO4,mp-5387,True,False,3.497499999999999,-3.543508845,4.3,10.1016/j.cej.2016.03.149,Oxides
YOF,mp-3637,True,False,4.9203,-4.214884004166669,7.2,10.1016/j.optmat.2019.109331,Halides
YTaO4,mp-5377,True,False,4.031499999999999,-3.707996333722221,5.1,10.1016/j.optmat.2018.05.019,Oxides
YVO4,mp-19133,True,False,2.976,-3.184120813333332,3.6,10.1016/j.jece.2018.04.011,Oxides
YZnAsO,mp-546011,True,False,1.2015,-1.966997731874999,1.1731,10.1007/s11771-011-0793-4,Oxides
Zn(NO3)2,mp-772617,True,True,3.4277,-0.9987428158333332,3.75,10.1016/j.tsf.2015.10.047,Oxides
Zn2GeO4,mp-5909,True,False,2.2752,-1.969291861428572,4.5,10.1016/j.cej.2012.12.031,Double anions
Zn2In2O5,mp-1094040,False,True,0.571299999999999,-1.821166763703704,2.9,10.1016/S0040-6090(99)01098-6,Double anions
Zn2SiO4,mp-3789,True,False,2.7537000000000003,-2.44712343857143,4.955,10.1016/j.physb.2011.07.054,Double anions
Zn2SnO4,mp-35493,False,True,0.8250999999999991,-1.909593755714286,3.6,10.1016/j.cej.2017.11.045,Double anions
Zn3(PO4)2,mp-557920,True,False,3.4214,-2.373133279945054,3.43,10.1134/S0036023620090016,Oxides
Zn3(PS4)2,mp-30311,False,False,2.431399999999999,-0.5605006970694311,3.13,10.7567/JJAPS.39S1.279,Chalcogenides
Zn3In2O6,mp-863430,False,True,0.656099999999999,-1.847204738939393,3.0,10.1016/j.tsf.2007.05.082,Double anions
Zn3Mo2O9,mp-29461,False,False,3.1649,-1.8923423817857152,2.86,10.1016/j.optmat.2019.109570,Double anions
Zn6S5Cl2,mp-1215990,False,True,1.5051,-0.9020160128846152,2.71,10.1021/cm1023103,Double anions
ZnC2,mp-1207473,False,True,2.707799999999999,1.1256620624999991,3.8,10.1039/c7tc05383e,Double anions
ZnCO3,mp-9812,True,False,3.5639000000000003,-1.822478180500002,3.34,10.1038/srep05172,Oxides
ZnCl2,mp-22909,True,False,4.0533,-1.291011926666667,3.31,10.1039/c9ta10473a,Double anions
ZnCr2O4,mp-1048859,False,True,1.315,-2.224614076428571,3.35,10.1016/j.matpr.2020.04.108,Double anions
ZnF2,mp-1873,True,False,3.4592,-2.5630967333333343,6.7,10.1016/j.tsf.2013.02.071,Double anions
ZnGeN2,mp-2979,True,False,1.6955,-0.359871936249999,3.2,10.1039/c3ta11192j,Double anions
ZnGeP2,mp-4524,True,False,1.1782,-0.275104891488094,2.06,10.1016/j.physb.2003.09.170,Double anions
ZnI2,mp-27161,True,False,2.9118,-0.8721765856249991,3.2800000000000002,10.1039/c8cs00255j,Double anions
ZnIn2O4,mp-756297,False,True,1.179099999999999,-1.906449286904761,1.23,10.1016/j.optmat.2014.08.010,Double anions
ZnMoO4,mp-1095420,True,False,2.300799999999999,-1.920267846666667,3.62,10.1016/j.optmat.2019.109205,Oxides
ZnO,mp-2133,True,False,0.7227,-1.7908991124999991,3.33,10.1016/j.cej.2008.04.034,Oxides
ZnO2,mp-8484,False,False,2.1576,-1.058444209166666,3.6,10.1016/j.matpr.2017.02.300,Double anions
ZnP2,mp-11025,True,False,1.4617,-0.315425149067459,1.75,10.1039/c6ce02206e,Double anions
ZnPS3,mp-3342,False,False,1.98,-0.497086328813341,2.6,10.1039/c6ra14101c,Chalcogenides
ZnS,mp-554820,True,False,2.0195,-0.9622174221205352,3.65,10.1016/j.cej.2007.09.046,Chalcogenides
ZnSe,mp-1190,True,False,1.1663,-0.951561031171876,2.7,10.1016/j.cej.2013.03.025,Chalcogenides
ZnSeO3,mp-5338,True,False,3.9227,-1.5024296932187502,2.66,10.1007/s10904-020-01615-5,Chalcogenides
ZnSiAs2,mp-3595,True,False,0.8866,-0.1912955775,1.6360000000000001,10.1016/j.physb.2008.12.016,Double anions
ZnSiN2,mp-1020712,True,False,3.1944,-0.994469309375,3.8750000000000004,10.1039/d0tc01578d,Double anions
ZnSiP2,mp-4763,True,False,1.3641,-0.391656841488096,2.1,10.1039/c5ee02884a,Double anions
ZnSnO3,mp-13334,False,False,1.080999999999999,-1.939425192999999,3.05,10.1016/j.optmat.2017.05.056,Chalcogenides
ZnSnP2,mp-4175,True,False,0.704299999999999,-0.258769282738095,1.3199999999999998,10.1039/c5tc02663f,Double anions
ZnTe,mp-2176,True,False,1.073299999999999,-0.6841630333333321,2.26,10.1016/j.matpr.2015.11.047,Chalcogenides
ZnWO4,mp-18918,False,False,3.2609,-2.055167530000002,3.3,10.1016/j.cej.2012.09.073,Oxides
Zr3N4,mp-277,True,False,0.970499999999999,-1.852383193928572,1.6,10.1016/j.tsf.2006.03.020,Nitrides
ZrGeO4,mp-8042,False,False,3.750099999999999,-2.964421039166659,5.79,10.1007/s11664-016-4767-z,Oxides
ZrO2,mp-2858,True,False,3.5322,-3.813617754999999,5.0,10.1016/j.cej.2011.10.085,Double anions
ZrS2,mp-1186,True,False,1.0418,-1.847667448333332,1.7,10.1016/j.rinp.2018.10.028,Double anions
ZrS3,mp-9921,True,False,1.113299999999999,-1.574012124374999,2.07,10.1039/c5cp02813b,Chalcogenides
ZrSiO4,mp-4820,True,False,4.1495,-3.55875977333333,4.0,10.1039/c8pp00315g,Chalcogenides
ZrTiO4,mp-753891,False,True,2.8427,-3.613995620555555,3.5,10.1039/c0jm00675k,Oxides
